videoid,num_objects,path,trajectory_maps_path,text,flow
6698661,1,/datadrive2/lqh/testset_data/resized_videos/6698661.mp4,/datadrive2/lqh/testset_data/filtered_masks/6698661, brothers and sisters playfully laughing in bed,27.49339485168457
17234393,1,/datadrive2/lqh/testset_data/resized_videos/17234393.mp4,/datadrive2/lqh/testset_data/filtered_masks/17234393, red opium poppy flower,27.45824432373047
12350428,1,/datadrive2/lqh/testset_data/resized_videos/12350428.mp4,/datadrive2/lqh/testset_data/filtered_masks/12350428,"The interior of a church is illuminated by stained glass windows and chandeliers, with a wooden pulpit and altar adorned with white flowers.",27.419307708740234
4405571,1,/datadrive2/lqh/testset_data/resized_videos/4405571.mp4,/datadrive2/lqh/testset_data/filtered_masks/4405571, top angle of a person feet walking on the ground,27.30951881408692
5174160,1,/datadrive2/lqh/testset_data/resized_videos/5174160.mp4,/datadrive2/lqh/testset_data/filtered_masks/5174160, man with his canon camera taking pictures,26.719438552856445
5423855,1,/datadrive2/lqh/testset_data/resized_videos/5423855.mp4,/datadrive2/lqh/testset_data/filtered_masks/5423855, close up of a hickory horned devil,26.408016204833984
5614323,1,/datadrive2/lqh/testset_data/resized_videos/5614323.mp4,/datadrive2/lqh/testset_data/filtered_masks/5614323, cook hands kneading dough,26.328256607055664
4011754,1,/datadrive2/lqh/testset_data/resized_videos/4011754.mp4,/datadrive2/lqh/testset_data/filtered_masks/4011754, cargo ship traveling the east river,26.32118225097656
4281280,1,/datadrive2/lqh/testset_data/resized_videos/4281280.mp4,/datadrive2/lqh/testset_data/filtered_masks/4281280, a man inside the car holding the steering wheel,24.61892318725586
17608437,1,/datadrive2/lqh/testset_data/resized_videos/17608437.mp4,/datadrive2/lqh/testset_data/filtered_masks/17608437,Two pairs of hands raise drumsticks in the air at a crowded night market with glowing neon signs.,24.427215576171875
5039835,1,/datadrive2/lqh/testset_data/resized_videos/5039835.mp4,/datadrive2/lqh/testset_data/filtered_masks/5039835, tracking shot of teens riding a skateboard in a skatepark,23.915111541748047
4115682,1,/datadrive2/lqh/testset_data/resized_videos/4115682.mp4,/datadrive2/lqh/testset_data/filtered_masks/4115682, close up shot of a tree,22.03777885437012
2772887,1,/datadrive2/lqh/testset_data/resized_videos/2772887.mp4,/datadrive2/lqh/testset_data/filtered_masks/2772887,"A lone surfer rides a wave, carving a path through the foamy white water.",21.743223190307617
4166343,1,/datadrive2/lqh/testset_data/resized_videos/4166343.mp4,/datadrive2/lqh/testset_data/filtered_masks/4166343, a dog running in a grass field,21.70895004272461
10304640,1,/datadrive2/lqh/testset_data/resized_videos/10304640.mp4,/datadrive2/lqh/testset_data/filtered_masks/10304640, time lapse footage of moving clouds in the sky,21.057899475097656
5262570,1,/datadrive2/lqh/testset_data/resized_videos/5262570.mp4,/datadrive2/lqh/testset_data/filtered_masks/5262570, woman swimming on the pool,20.89190101623535
6788026,1,/datadrive2/lqh/testset_data/resized_videos/6788026.mp4,/datadrive2/lqh/testset_data/filtered_masks/6788026, couple filming their kissing,20.24451065063477
15717626,1,/datadrive2/lqh/testset_data/resized_videos/15717626.mp4,/datadrive2/lqh/testset_data/filtered_masks/15717626,"A person in boardshorts wakeboards on turbulent ocean waves, tethered to an unseen point off-camera.",19.73558235168457
6235160,1,/datadrive2/lqh/testset_data/resized_videos/6235160.mp4,/datadrive2/lqh/testset_data/filtered_masks/6235160, close up of a snow covered pine tree branch,19.67738914489746
5981599,1,/datadrive2/lqh/testset_data/resized_videos/5981599.mp4,/datadrive2/lqh/testset_data/filtered_masks/5981599, a young man meeting a woman in the office lobby,19.50653839111328
4504646,1,/datadrive2/lqh/testset_data/resized_videos/4504646.mp4,/datadrive2/lqh/testset_data/filtered_masks/4504646, woman playing with green leaf,19.464763641357425
5243235,2,/datadrive2/lqh/testset_data/resized_videos/5243235.mp4,/datadrive2/lqh/testset_data/filtered_masks/5243235, crashing waves on seashore,67.6739730834961
5422239,2,/datadrive2/lqh/testset_data/resized_videos/5422239.mp4,/datadrive2/lqh/testset_data/filtered_masks/5422239, woman looking in mirror using hair straightener,66.4981460571289
3273637,2,/datadrive2/lqh/testset_data/resized_videos/3273637.mp4,/datadrive2/lqh/testset_data/filtered_masks/3273637, a bullet train traveling fast above the rail tracks,62.87544250488281
4021633,2,/datadrive2/lqh/testset_data/resized_videos/4021633.mp4,/datadrive2/lqh/testset_data/filtered_masks/4021633,A freight train with rust-colored containers and graffiti-covered tank cars moves past a red signal light on a sunny day.,60.43719482421875
5639717,2,/datadrive2/lqh/testset_data/resized_videos/5639717.mp4,/datadrive2/lqh/testset_data/filtered_masks/5639717, a woman rising from under the water,48.42986297607422
6212366,2,/datadrive2/lqh/testset_data/resized_videos/6212366.mp4,/datadrive2/lqh/testset_data/filtered_masks/6212366, man in santa costume teaching teenager to dance,47.75449752807617
18688943,2,/datadrive2/lqh/testset_data/resized_videos/18688943.mp4,/datadrive2/lqh/testset_data/filtered_masks/18688943,"A sculptor works diligently on a clay statue, intricately shaping the figures and details of what appears to be a mythological scene.",46.57082748413086
18904898,2,/datadrive2/lqh/testset_data/resized_videos/18904898.mp4,/datadrive2/lqh/testset_data/filtered_masks/18904898,"The tall coconut trees sway gently with the breeze, as the pinkish sky suggests the sun is setting behind the dense, green foliage.",43.42839813232422
5320236,2,/datadrive2/lqh/testset_data/resized_videos/5320236.mp4,/datadrive2/lqh/testset_data/filtered_masks/5320236, a man jogging on a treadmill,43.31964874267578
3845152,2,/datadrive2/lqh/testset_data/resized_videos/3845152.mp4,/datadrive2/lqh/testset_data/filtered_masks/3845152,"A mosque with towering minarets watches over a plaza where pigeons gather and people stroll under the bright, clear sky.",43.15321350097656
3722527,2,/datadrive2/lqh/testset_data/resized_videos/3722527.mp4,/datadrive2/lqh/testset_data/filtered_masks/3722527, footage of the vehicle crossing the street in time lapse,38.52823257446289
4754211,2,/datadrive2/lqh/testset_data/resized_videos/4754211.mp4,/datadrive2/lqh/testset_data/filtered_masks/4754211,"A boxer, wearing boxing gloves, rests against the ropes of a boxing ring in a dimly lit, atmospheric gym.",38.32281494140625
4230560,2,/datadrive2/lqh/testset_data/resized_videos/4230560.mp4,/datadrive2/lqh/testset_data/filtered_masks/4230560, grass on a windy day,38.1492919921875
10250520,2,/datadrive2/lqh/testset_data/resized_videos/10250520.mp4,/datadrive2/lqh/testset_data/filtered_masks/10250520, a man posing for a female photographer,35.18240737915039
10692794,2,/datadrive2/lqh/testset_data/resized_videos/10692794.mp4,/datadrive2/lqh/testset_data/filtered_masks/10692794, close up on picking fruit,34.8627815246582
6539510,2,/datadrive2/lqh/testset_data/resized_videos/6539510.mp4,/datadrive2/lqh/testset_data/filtered_masks/6539510,"A diver plunges into the water, creating a trail of bubbles in the tranquil blue pool.",34.35872268676758
3192360,2,/datadrive2/lqh/testset_data/resized_videos/3192360.mp4,/datadrive2/lqh/testset_data/filtered_masks/3192360, cooking food by deep frying in a hot cooking oil,34.21299362182617
5697569,2,/datadrive2/lqh/testset_data/resized_videos/5697569.mp4,/datadrive2/lqh/testset_data/filtered_masks/5697569, timelapse sunset in cloudy skies,32.53162384033203
4305144,2,/datadrive2/lqh/testset_data/resized_videos/4305144.mp4,/datadrive2/lqh/testset_data/filtered_masks/4305144, aerial view of the mountains on cable cart,30.439647674560547
15540590,2,/datadrive2/lqh/testset_data/resized_videos/15540590.mp4,/datadrive2/lqh/testset_data/filtered_masks/15540590, two people riding a motorbike on a dirt road in a mountain area,26.610429763793945
5704945,2,/datadrive2/lqh/testset_data/resized_videos/5704945.mp4,/datadrive2/lqh/testset_data/filtered_masks/5704945, grandmother and granddaughter spending time together,25.74138832092285
6296640,2,/datadrive2/lqh/testset_data/resized_videos/6296640.mp4,/datadrive2/lqh/testset_data/filtered_masks/6296640,"Two people perform yoga poses in a studio, their bare feet gliding across the smooth floor.",24.982345581054688
4169122,2,/datadrive2/lqh/testset_data/resized_videos/4169122.mp4,/datadrive2/lqh/testset_data/filtered_masks/4169122, close up shot of a moving pendulum,23.65591812133789
4475818,2,/datadrive2/lqh/testset_data/resized_videos/4475818.mp4,/datadrive2/lqh/testset_data/filtered_masks/4475818, different vintage cars on display in the street,23.282644271850582
4504394,2,/datadrive2/lqh/testset_data/resized_videos/4504394.mp4,/datadrive2/lqh/testset_data/filtered_masks/4504394, man putting flower on woman s hair,22.915515899658203
4555820,2,/datadrive2/lqh/testset_data/resized_videos/4555820.mp4,/datadrive2/lqh/testset_data/filtered_masks/4555820, person putting flour on his hands,22.8751163482666
6740728,2,/datadrive2/lqh/testset_data/resized_videos/6740728.mp4,/datadrive2/lqh/testset_data/filtered_masks/6740728, a woman clipping her hair,22.721555709838867
10273919,2,/datadrive2/lqh/testset_data/resized_videos/10273919.mp4,/datadrive2/lqh/testset_data/filtered_masks/10273919, man and woman dancing,20.318662643432617
10914362,2,/datadrive2/lqh/testset_data/resized_videos/10914362.mp4,/datadrive2/lqh/testset_data/filtered_masks/10914362, drops of oil mixing with colorful paint,19.81401824951172
6684685,2,/datadrive2/lqh/testset_data/resized_videos/6684685.mp4,/datadrive2/lqh/testset_data/filtered_masks/6684685, a boy doing martial arts and a girl coloring on a bed,19.368263244628903
6390399,2,/datadrive2/lqh/testset_data/resized_videos/6390399.mp4,/datadrive2/lqh/testset_data/filtered_masks/6390399, man and woman doing single unders,18.81105232238769
6774106,2,/datadrive2/lqh/testset_data/resized_videos/6774106.mp4,/datadrive2/lqh/testset_data/filtered_masks/6774106,"A diverse group of individuals come together, placing their hands on top of each other's, displaying unity and teamwork.",18.47590446472168
14259375,2,/datadrive2/lqh/testset_data/resized_videos/14259375.mp4,/datadrive2/lqh/testset_data/filtered_masks/14259375, train arriving to station,18.43687057495117
4820877,2,/datadrive2/lqh/testset_data/resized_videos/4820877.mp4,/datadrive2/lqh/testset_data/filtered_masks/4820877, a father and daughter artworks at home,17.981172561645508
3873095,2,/datadrive2/lqh/testset_data/resized_videos/3873095.mp4,/datadrive2/lqh/testset_data/filtered_masks/3873095,"A woman wearing a white top and black pants with a red belt stands in front of a gray wall, her hand in motion.",17.82323455810547
6022790,2,/datadrive2/lqh/testset_data/resized_videos/6022790.mp4,/datadrive2/lqh/testset_data/filtered_masks/6022790,"A person with a prosthetic leg is walking on a sunny day, casting a shadow on the pavement.",17.014070510864258
12989157,2,/datadrive2/lqh/testset_data/resized_videos/12989157.mp4,/datadrive2/lqh/testset_data/filtered_masks/12989157, animation of blue kaleidoscope,16.845108032226562
10045009,2,/datadrive2/lqh/testset_data/resized_videos/10045009.mp4,/datadrive2/lqh/testset_data/filtered_masks/10045009, women wearing a hat on their daughter,16.529813766479492
2035977,2,/datadrive2/lqh/testset_data/resized_videos/2035977.mp4,/datadrive2/lqh/testset_data/filtered_masks/2035977,"An aerial view of a circular brick structure surrounded by greenery, with a person walking along the perimeter.",16.520397186279297
4912013,2,/datadrive2/lqh/testset_data/resized_videos/4912013.mp4,/datadrive2/lqh/testset_data/filtered_masks/4912013, woman applying make up in another woman,16.491405487060547
6141409,2,/datadrive2/lqh/testset_data/resized_videos/6141409.mp4,/datadrive2/lqh/testset_data/filtered_masks/6141409, dad and daughter having fun playing,16.27436065673828
6697846,2,/datadrive2/lqh/testset_data/resized_videos/6697846.mp4,/datadrive2/lqh/testset_data/filtered_masks/6697846, two men doing yoga,16.190486907958984
5355805,2,/datadrive2/lqh/testset_data/resized_videos/5355805.mp4,/datadrive2/lqh/testset_data/filtered_masks/5355805, young woman posing with umbrella,16.027420043945312
6944458,2,/datadrive2/lqh/testset_data/resized_videos/6944458.mp4,/datadrive2/lqh/testset_data/filtered_masks/6944458, a dancing woman in a futuristic clothing,15.228384971618652
13648583,2,/datadrive2/lqh/testset_data/resized_videos/13648583.mp4,/datadrive2/lqh/testset_data/filtered_masks/13648583,"Two individuals appear in motion against a curved white wall with an arched doorway, under a night sky.",15.20697021484375
4081311,2,/datadrive2/lqh/testset_data/resized_videos/4081311.mp4,/datadrive2/lqh/testset_data/filtered_masks/4081311, person slicing a strawberry in close up view,14.572105407714844
5793722,2,/datadrive2/lqh/testset_data/resized_videos/5793722.mp4,/datadrive2/lqh/testset_data/filtered_masks/5793722, close up video of a person slicing carrots,14.34453010559082
4486542,2,/datadrive2/lqh/testset_data/resized_videos/4486542.mp4,/datadrive2/lqh/testset_data/filtered_masks/4486542, close up video of man wearing face mask,14.214751243591309
5916205,2,/datadrive2/lqh/testset_data/resized_videos/5916205.mp4,/datadrive2/lqh/testset_data/filtered_masks/5916205, close up of a boy rock climbing,14.207698822021484
5091924,2,/datadrive2/lqh/testset_data/resized_videos/5091924.mp4,/datadrive2/lqh/testset_data/filtered_masks/5091924, man clicking pictures of his friend in lawn,13.765039443969728
5803088,3,/datadrive2/lqh/testset_data/resized_videos/5803088.mp4,/datadrive2/lqh/testset_data/filtered_masks/5803088, areial footage of two motorcyclists in the woods,64.18953704833984
1249415,3,/datadrive2/lqh/testset_data/resized_videos/1249415.mp4,/datadrive2/lqh/testset_data/filtered_masks/1249415,"A person with a backpack is leaning on a railing, looking down a set of stairs with metal railings.",51.69009017944336
6654772,3,/datadrive2/lqh/testset_data/resized_videos/6654772.mp4,/datadrive2/lqh/testset_data/filtered_masks/6654772, person making leather belt,51.01604461669922
5203510,3,/datadrive2/lqh/testset_data/resized_videos/5203510.mp4,/datadrive2/lqh/testset_data/filtered_masks/5203510, an empty hospital hallway,50.206298828125
4870891,3,/datadrive2/lqh/testset_data/resized_videos/4870891.mp4,/datadrive2/lqh/testset_data/filtered_masks/4870891, person playing with her dog,39.647735595703125
6615568,3,/datadrive2/lqh/testset_data/resized_videos/6615568.mp4,/datadrive2/lqh/testset_data/filtered_masks/6615568, video of a train moving side view,36.692176818847656
11011917,3,/datadrive2/lqh/testset_data/resized_videos/11011917.mp4,/datadrive2/lqh/testset_data/filtered_masks/11011917, horses running in the countryside,34.859214782714844
6792654,3,/datadrive2/lqh/testset_data/resized_videos/6792654.mp4,/datadrive2/lqh/testset_data/filtered_masks/6792654, honey dripping from a metal container,34.14801025390625
6944411,3,/datadrive2/lqh/testset_data/resized_videos/6944411.mp4,/datadrive2/lqh/testset_data/filtered_masks/6944411,A young woman in a club illuminated by blue neon lights moves to the rhythm of the music while wearing reflective sunglasses.,33.961891174316406
5531572,3,/datadrive2/lqh/testset_data/resized_videos/5531572.mp4,/datadrive2/lqh/testset_data/filtered_masks/5531572, a man reading a book outdoors,32.62092208862305
3773324,3,/datadrive2/lqh/testset_data/resized_videos/3773324.mp4,/datadrive2/lqh/testset_data/filtered_masks/3773324, cars passing by and people walking at a street in new york,29.713417053222656
3205451,3,/datadrive2/lqh/testset_data/resized_videos/3205451.mp4,/datadrive2/lqh/testset_data/filtered_masks/3205451, people visiting the louvre museum in france,29.377105712890625
4840259,3,/datadrive2/lqh/testset_data/resized_videos/4840259.mp4,/datadrive2/lqh/testset_data/filtered_masks/4840259, an aerial footage of a mosque,28.95323181152344
6684676,3,/datadrive2/lqh/testset_data/resized_videos/6684676.mp4,/datadrive2/lqh/testset_data/filtered_masks/6684676,"Two individuals in white are playfully engaged on a bed surrounded by plush toys and pillows, with one in a defensive martial arts posture.",24.485897064208984
1482055,3,/datadrive2/lqh/testset_data/resized_videos/1482055.mp4,/datadrive2/lqh/testset_data/filtered_masks/1482055, vehicles on the road,23.957908630371094
5174174,3,/datadrive2/lqh/testset_data/resized_videos/5174174.mp4,/datadrive2/lqh/testset_data/filtered_masks/5174174,"Two individuals are engaged in conversation at an outdoor table adorned with coffee cups, bathed in sunlight.",23.292469024658203
6168529,3,/datadrive2/lqh/testset_data/resized_videos/6168529.mp4,/datadrive2/lqh/testset_data/filtered_masks/6168529, toddler playing with musical instrument,22.73558235168457
18196204,3,/datadrive2/lqh/testset_data/resized_videos/18196204.mp4,/datadrive2/lqh/testset_data/filtered_masks/18196204, wood flight landscape fashion,21.529373168945312
15606178,3,/datadrive2/lqh/testset_data/resized_videos/15606178.mp4,/datadrive2/lqh/testset_data/filtered_masks/15606178,The image depicts a serene landscape of a dense pine forest with mountain ranges in the background and a clear blue sky above.,20.920991897583008
6657662,3,/datadrive2/lqh/testset_data/resized_videos/6657662.mp4,/datadrive2/lqh/testset_data/filtered_masks/6657662, person pouring out dried strawberries from the pouch,20.70049095153809
6274805,3,/datadrive2/lqh/testset_data/resized_videos/6274805.mp4,/datadrive2/lqh/testset_data/filtered_masks/6274805, close up footage of a musician playing electric guitar,20.3739013671875
6740238,3,/datadrive2/lqh/testset_data/resized_videos/6740238.mp4,/datadrive2/lqh/testset_data/filtered_masks/6740238, a man and a woman conversing in the gym,18.405635833740234
10602053,3,/datadrive2/lqh/testset_data/resized_videos/10602053.mp4,/datadrive2/lqh/testset_data/filtered_masks/10602053, girls sitting on the grass while wearing a beaded bracelet,17.42119789123535
12251733,3,/datadrive2/lqh/testset_data/resized_videos/12251733.mp4,/datadrive2/lqh/testset_data/filtered_masks/12251733,"An abandoned, rusted chairlift sits idle amidst the overgrown trees and fallen leaves of a forgotten forest.",17.34652328491211
10634738,3,/datadrive2/lqh/testset_data/resized_videos/10634738.mp4,/datadrive2/lqh/testset_data/filtered_masks/10634738,"A person in a laced sleeve hands a small glass to someone reaching out, creating a sense of an intimate or ceremonial exchange.",16.92586898803711
5660493,3,/datadrive2/lqh/testset_data/resized_videos/5660493.mp4,/datadrive2/lqh/testset_data/filtered_masks/5660493, close up view of a person spreading a whipped cream by using a spatula,16.72257423400879
5703660,3,/datadrive2/lqh/testset_data/resized_videos/5703660.mp4,/datadrive2/lqh/testset_data/filtered_masks/5703660, musicians talking with each other,15.699081420898438
5956875,3,/datadrive2/lqh/testset_data/resized_videos/5956875.mp4,/datadrive2/lqh/testset_data/filtered_masks/5956875, little boy adding milk in his cereals,14.287142753601074
4856509,3,/datadrive2/lqh/testset_data/resized_videos/4856509.mp4,/datadrive2/lqh/testset_data/filtered_masks/4856509, a vast cropland in indonesia,13.878087997436523
6519566,3,/datadrive2/lqh/testset_data/resized_videos/6519566.mp4,/datadrive2/lqh/testset_data/filtered_masks/6519566,"Two people wearing party hats sit at a table with a cake and red cups, one gesturing while holding a ladle.",13.41621208190918
6034882,3,/datadrive2/lqh/testset_data/resized_videos/6034882.mp4,/datadrive2/lqh/testset_data/filtered_masks/6034882, a woman typing on her laptop beside a woman watching her,13.094083786010742
4555395,3,/datadrive2/lqh/testset_data/resized_videos/4555395.mp4,/datadrive2/lqh/testset_data/filtered_masks/4555395, a child lying down on a pile of clothes,12.920191764831545
6595804,3,/datadrive2/lqh/testset_data/resized_videos/6595804.mp4,/datadrive2/lqh/testset_data/filtered_masks/6595804, father and daughter building a dollhouse,12.894004821777344
17361077,3,/datadrive2/lqh/testset_data/resized_videos/17361077.mp4,/datadrive2/lqh/testset_data/filtered_masks/17361077, sand summer fish fishes,12.817022323608398
6865083,3,/datadrive2/lqh/testset_data/resized_videos/6865083.mp4,/datadrive2/lqh/testset_data/filtered_masks/6865083, a woman petting her cat,12.682992935180664
3819168,3,/datadrive2/lqh/testset_data/resized_videos/3819168.mp4,/datadrive2/lqh/testset_data/filtered_masks/3819168, a raft of ducks swimming in the water,12.473196029663086
5481404,3,/datadrive2/lqh/testset_data/resized_videos/5481404.mp4,/datadrive2/lqh/testset_data/filtered_masks/5481404, a person cooking a food on frying pan,12.215458869934082
3111744,3,/datadrive2/lqh/testset_data/resized_videos/3111744.mp4,/datadrive2/lqh/testset_data/filtered_masks/3111744, a person wearing waterproof boots stomping rain water residue on the ground,11.368282318115234
5228662,3,/datadrive2/lqh/testset_data/resized_videos/5228662.mp4,/datadrive2/lqh/testset_data/filtered_masks/5228662, a person sitting on a chair and petting a dog,11.045825958251951
3999742,3,/datadrive2/lqh/testset_data/resized_videos/3999742.mp4,/datadrive2/lqh/testset_data/filtered_masks/3999742, passengers on a ferry boat,10.71180248260498
5703652,3,/datadrive2/lqh/testset_data/resized_videos/5703652.mp4,/datadrive2/lqh/testset_data/filtered_masks/5703652, window in a church,10.608124732971191
4154538,3,/datadrive2/lqh/testset_data/resized_videos/4154538.mp4,/datadrive2/lqh/testset_data/filtered_masks/4154538, close up shot following a hiker s foot steps,10.437407493591309
5272794,3,/datadrive2/lqh/testset_data/resized_videos/5272794.mp4,/datadrive2/lqh/testset_data/filtered_masks/5272794, three girls playing with stickers,10.344927787780762
6476485,3,/datadrive2/lqh/testset_data/resized_videos/6476485.mp4,/datadrive2/lqh/testset_data/filtered_masks/6476485, a woman teaching the little girl how to read,10.314664840698242
13102603,3,/datadrive2/lqh/testset_data/resized_videos/13102603.mp4,/datadrive2/lqh/testset_data/filtered_masks/13102603, people walking near palace,10.09227466583252
6620872,3,/datadrive2/lqh/testset_data/resized_videos/6620872.mp4,/datadrive2/lqh/testset_data/filtered_masks/6620872, close up of a silver necklace,9.473946571350098
6184973,3,/datadrive2/lqh/testset_data/resized_videos/6184973.mp4,/datadrive2/lqh/testset_data/filtered_masks/6184973, person walking towards to table to serve cake,9.214605331420898
5737395,3,/datadrive2/lqh/testset_data/resized_videos/5737395.mp4,/datadrive2/lqh/testset_data/filtered_masks/5737395,"A panoramic cityscape of Athens stretches out beneath a dusky sky, with soft lights twinkling from the closely-packed buildings.",9.07701587677002
3976813,3,/datadrive2/lqh/testset_data/resized_videos/3976813.mp4,/datadrive2/lqh/testset_data/filtered_masks/3976813, close up shot of marigold flowers,8.913826942443848
19285894,3,/datadrive2/lqh/testset_data/resized_videos/19285894.mp4,/datadrive2/lqh/testset_data/filtered_masks/19285894,"Amidst the vast olive groves, scattered buildings and serpentine roads create a serene rural landscape.",8.792821884155273
11172936,4,/datadrive2/lqh/testset_data/resized_videos/11172936.mp4,/datadrive2/lqh/testset_data/filtered_masks/11172936, waves of disturbed sea,63.479976654052734
4804857,4,/datadrive2/lqh/testset_data/resized_videos/4804857.mp4,/datadrive2/lqh/testset_data/filtered_masks/4804857, close up video of person wrapping hands,62.64431381225586
4107377,4,/datadrive2/lqh/testset_data/resized_videos/4107377.mp4,/datadrive2/lqh/testset_data/filtered_masks/4107377,"A person in a red shirt gestures with their hand, conversing with a person sporting a ponytail, in a room with indistinct background details.",47.25447845458984
4765785,4,/datadrive2/lqh/testset_data/resized_videos/4765785.mp4,/datadrive2/lqh/testset_data/filtered_masks/4765785, a group of dancers performing outdoors at night,43.913700103759766
