videoid,num_objects,path,trajectory_maps_path,text,flow
6663334,5,/datadrive2/lqh/testset_data/resized_videos/6663334.mp4,/datadrive2/lqh/testset_data/filtered_masks/6663334, houses by the coast,5.028127670288086
4976474,2,/datadrive2/lqh/testset_data/resized_videos/4976474.mp4,/datadrive2/lqh/testset_data/filtered_masks/4976474, person operating a medical equipment,3.9631149768829346
4058804,2,/datadrive2/lqh/testset_data/resized_videos/4058804.mp4,/datadrive2/lqh/testset_data/filtered_masks/4058804,"The image shows a close-up view of an old, rusty, and decaying metal staircase with yellow paint and wooden slats, with dirt and debris visible on the steps.",9.432289123535156
5468366,8,/datadrive2/lqh/testset_data/resized_videos/5468366.mp4,/datadrive2/lqh/testset_data/filtered_masks/5468366,"The cityscape is dotted with buildings of varying heights, nestled among green trees, with a mountain looming in the background under a cloudy sky.",4.330659866333008
10400753,3,/datadrive2/lqh/testset_data/resized_videos/10400753.mp4,/datadrive2/lqh/testset_data/filtered_masks/10400753, men waiting for car and going to it,2.770439386367798
3926699,1,/datadrive2/lqh/testset_data/resized_videos/3926699.mp4,/datadrive2/lqh/testset_data/filtered_masks/3926699, a woman sitting on a bench,6.3046183586120605
6565084,1,/datadrive2/lqh/testset_data/resized_videos/6565084.mp4,/datadrive2/lqh/testset_data/filtered_masks/6565084, bored little boy playing with toy,5.803943634033203
11180777,2,/datadrive2/lqh/testset_data/resized_videos/11180777.mp4,/datadrive2/lqh/testset_data/filtered_masks/11180777, an empty road in between pine trees,5.71798849105835
5237017,1,/datadrive2/lqh/testset_data/resized_videos/5237017.mp4,/datadrive2/lqh/testset_data/filtered_masks/5237017, urban tattooed man looking at camera,10.610806465148926
4811932,2,/datadrive2/lqh/testset_data/resized_videos/4811932.mp4,/datadrive2/lqh/testset_data/filtered_masks/4811932, woman walking on red poppy flower field while carrying her baby,8.545910835266113
4903187,1,/datadrive2/lqh/testset_data/resized_videos/4903187.mp4,/datadrive2/lqh/testset_data/filtered_masks/4903187,"A person, distinctly holding a flashlight, seems to be in a dark, eerie environment possibly navigating or searching for something.",10.44290828704834
6306213,2,/datadrive2/lqh/testset_data/resized_videos/6306213.mp4,/datadrive2/lqh/testset_data/filtered_masks/6306213, an elderly man in santa claus costume drinking a coffee,6.704798221588135
16292453,1,/datadrive2/lqh/testset_data/resized_videos/16292453.mp4,/datadrive2/lqh/testset_data/filtered_masks/16292453,"A bird's eye view of a rural landscape with green agricultural fields, scattered trees, and a pink temple complex with a pond surrounded by mountains.",3.680603265762329
6658856,3,/datadrive2/lqh/testset_data/resized_videos/6658856.mp4,/datadrive2/lqh/testset_data/filtered_masks/6658856,A close-up of hands with red nail polish grating cheese using a golden grater over a white countertop.,23.69251823425293
6540601,2,/datadrive2/lqh/testset_data/resized_videos/6540601.mp4,/datadrive2/lqh/testset_data/filtered_masks/6540601, man and woman doing archery,2.6027162075042725
4733114,1,/datadrive2/lqh/testset_data/resized_videos/4733114.mp4,/datadrive2/lqh/testset_data/filtered_masks/4733114, close up of a person using a water color,84.13556671142578
6023279,2,/datadrive2/lqh/testset_data/resized_videos/6023279.mp4,/datadrive2/lqh/testset_data/filtered_masks/6023279,"In a room with exercise equipment, an individual is performing a stretching routine on a yoga mat.",3.4704039096832275
6222565,2,/datadrive2/lqh/testset_data/resized_videos/6222565.mp4,/datadrive2/lqh/testset_data/filtered_masks/6222565, a person preparing dough,25.913782119750977
4763031,1,/datadrive2/lqh/testset_data/resized_videos/4763031.mp4,/datadrive2/lqh/testset_data/filtered_masks/4763031, video of man walking on top of the mountain,6.248966693878174
3917518,2,/datadrive2/lqh/testset_data/resized_videos/3917518.mp4,/datadrive2/lqh/testset_data/filtered_masks/3917518, fashion photographer model blonde,7.205100059509277
13772822,1,/datadrive2/lqh/testset_data/resized_videos/13772822.mp4,/datadrive2/lqh/testset_data/filtered_masks/13772822,"The Qatar flag displays maroon and white colors, separated by nine serrated edges representing Qatar's inclusion as the 9th member of the 'reconciled emirates.'",4.615959167480469
19492585,1,/datadrive2/lqh/testset_data/resized_videos/19492585.mp4,/datadrive2/lqh/testset_data/filtered_masks/19492585, snowflakes and snow falling on pine tree in forest,2.5614776611328125
4809178,1,/datadrive2/lqh/testset_data/resized_videos/4809178.mp4,/datadrive2/lqh/testset_data/filtered_masks/4809178, drone footage of tractor harvesting on a farmland,2.336655616760254
5853209,1,/datadrive2/lqh/testset_data/resized_videos/5853209.mp4,/datadrive2/lqh/testset_data/filtered_masks/5853209, pregnant woman touching her tummy,3.840040922164917
4503831,1,/datadrive2/lqh/testset_data/resized_videos/4503831.mp4,/datadrive2/lqh/testset_data/filtered_masks/4503831, couple having a picnic,8.764986038208008
6557763,4,/datadrive2/lqh/testset_data/resized_videos/6557763.mp4,/datadrive2/lqh/testset_data/filtered_masks/6557763,"In a warmly lit room, a person stands near a shelf with a potted plant, while another blurred figure faces away in the foreground.",9.671562194824219
6192880,2,/datadrive2/lqh/testset_data/resized_videos/6192880.mp4,/datadrive2/lqh/testset_data/filtered_masks/6192880, dentist working on female patient,2.8622677326202393
4174563,1,/datadrive2/lqh/testset_data/resized_videos/4174563.mp4,/datadrive2/lqh/testset_data/filtered_masks/4174563,"Visitors gather outside the ancient fortress with a green dome, sitting on steps and strolling under the clear blue sky.",11.853361129760742
6118049,2,/datadrive2/lqh/testset_data/resized_videos/6118049.mp4,/datadrive2/lqh/testset_data/filtered_masks/6118049, women having a road trip,13.15579891204834
6249305,2,/datadrive2/lqh/testset_data/resized_videos/6249305.mp4,/datadrive2/lqh/testset_data/filtered_masks/6249305, a man on a wheelchair playing basketball,6.501704216003418
10677463,2,/datadrive2/lqh/testset_data/resized_videos/10677463.mp4,/datadrive2/lqh/testset_data/filtered_masks/10677463,Two individuals stand near a serene lake surrounded by lush greenery during what appears to be the early evening.,3.4451913833618164
6296872,4,/datadrive2/lqh/testset_data/resized_videos/6296872.mp4,/datadrive2/lqh/testset_data/filtered_masks/6296872,"A person with vibrant purple hair is bent over touching their toes, and decorative fish plaques adorn the wall behind them.",23.1634521484375
4969060,3,/datadrive2/lqh/testset_data/resized_videos/4969060.mp4,/datadrive2/lqh/testset_data/filtered_masks/4969060, close up view of a person mixing ingredients,13.909554481506348
4354034,1,/datadrive2/lqh/testset_data/resized_videos/4354034.mp4,/datadrive2/lqh/testset_data/filtered_masks/4354034, a man looking at the camera,11.008973121643066
16292450,1,/datadrive2/lqh/testset_data/resized_videos/16292450.mp4,/datadrive2/lqh/testset_data/filtered_masks/16292450,"The ancient fortress on the hill overlooks the bustling city below, with dirt paths and greenery weaving through the scene.",5.2776198387146
3209014,4,/datadrive2/lqh/testset_data/resized_videos/3209014.mp4,/datadrive2/lqh/testset_data/filtered_masks/3209014, a person typing on a laptop keyboard,9.53945541381836
4321858,2,/datadrive2/lqh/testset_data/resized_videos/4321858.mp4,/datadrive2/lqh/testset_data/filtered_masks/4321858, a fire in a griller,5.4607391357421875
10639403,3,/datadrive2/lqh/testset_data/resized_videos/10639403.mp4,/datadrive2/lqh/testset_data/filtered_masks/10639403, man stretching by bar,21.554155349731445
6557764,1,/datadrive2/lqh/testset_data/resized_videos/6557764.mp4,/datadrive2/lqh/testset_data/filtered_masks/6557764, people playing table hockey,36.176300048828125
3779922,1,/datadrive2/lqh/testset_data/resized_videos/3779922.mp4,/datadrive2/lqh/testset_data/filtered_masks/3779922, backside of a woman soaking in a bathtub,2.5797488689422607
4825785,3,/datadrive2/lqh/testset_data/resized_videos/4825785.mp4,/datadrive2/lqh/testset_data/filtered_masks/4825785, drone footage of a lake,6.379446983337402
6193006,1,/datadrive2/lqh/testset_data/resized_videos/6193006.mp4,/datadrive2/lqh/testset_data/filtered_masks/6193006,"Two people engage in a firm handshake, their fingers tightly interlocked, signifying a strong bond or agreement.",8.108386993408203
5834603,3,/datadrive2/lqh/testset_data/resized_videos/5834603.mp4,/datadrive2/lqh/testset_data/filtered_masks/5834603, a person holding a wine glass,5.428430080413818
3621083,2,/datadrive2/lqh/testset_data/resized_videos/3621083.mp4,/datadrive2/lqh/testset_data/filtered_masks/3621083, passenger airlines docked on an airport terminal,6.126482009887695
6540299,2,/datadrive2/lqh/testset_data/resized_videos/6540299.mp4,/datadrive2/lqh/testset_data/filtered_masks/6540299, healthy friends women slow motion,9.048917770385742
2248553,1,/datadrive2/lqh/testset_data/resized_videos/2248553.mp4,/datadrive2/lqh/testset_data/filtered_masks/2248553, aerial shot of town,2.8030638694763184
16502840,6,/datadrive2/lqh/testset_data/resized_videos/16502840.mp4,/datadrive2/lqh/testset_data/filtered_masks/16502840,"A close up of a fallen tree trunk with sharp twigs protruding, set against a blurry snow-covered forest background.",4.95416784286499
11629983,2,/datadrive2/lqh/testset_data/resized_videos/11629983.mp4,/datadrive2/lqh/testset_data/filtered_masks/11629983, man walking on snow to abandoned church,8.824183464050293
1094478,1,/datadrive2/lqh/testset_data/resized_videos/1094478.mp4,/datadrive2/lqh/testset_data/filtered_masks/1094478, man in red shirt passing by a art shop,26.063142776489258
5801419,1,/datadrive2/lqh/testset_data/resized_videos/5801419.mp4,/datadrive2/lqh/testset_data/filtered_masks/5801419, a boy doing acting,4.989236354827881
6572844,1,/datadrive2/lqh/testset_data/resized_videos/6572844.mp4,/datadrive2/lqh/testset_data/filtered_masks/6572844, close up shot of a man holding on pommel horse grip,40.154293060302734
6670835,2,/datadrive2/lqh/testset_data/resized_videos/6670835.mp4,/datadrive2/lqh/testset_data/filtered_masks/6670835, woman crying on the floor next to red berries,4.4441914558410645
6889590,3,/datadrive2/lqh/testset_data/resized_videos/6889590.mp4,/datadrive2/lqh/testset_data/filtered_masks/6889590, man and woman using one laptop,16.42298698425293
13648583,2,/datadrive2/lqh/testset_data/resized_videos/13648583.mp4,/datadrive2/lqh/testset_data/filtered_masks/13648583,"Two individuals appear in motion against a curved white wall with an arched doorway, under a night sky.",15.20697021484375
6247699,2,/datadrive2/lqh/testset_data/resized_videos/6247699.mp4,/datadrive2/lqh/testset_data/filtered_masks/6247699, brown bird in the nature,6.915788173675537
1261611,8,/datadrive2/lqh/testset_data/resized_videos/1261611.mp4,/datadrive2/lqh/testset_data/filtered_masks/1261611,"A cluster of white petunia flowers with delicate petals contrasts with a pop of pink from a neighboring blossom, creating a serene and tranquil garden scene.",3.750621795654297
4874096,3,/datadrive2/lqh/testset_data/resized_videos/4874096.mp4,/datadrive2/lqh/testset_data/filtered_masks/4874096,"Two individuals stand in front of a large wooden door, one peeling a yellow fruit, while the other holds a similar fruit with a straw.",6.130135536193848
3722527,2,/datadrive2/lqh/testset_data/resized_videos/3722527.mp4,/datadrive2/lqh/testset_data/filtered_masks/3722527, footage of the vehicle crossing the street in time lapse,38.52823257446289
4945343,1,/datadrive2/lqh/testset_data/resized_videos/4945343.mp4,/datadrive2/lqh/testset_data/filtered_masks/4945343,A person in a red athletic outfit performs a push-up on a mat against the backdrop of snow-capped mountains and a lush valley.,4.082825183868408
17053853,9,/datadrive2/lqh/testset_data/resized_videos/17053853.mp4,/datadrive2/lqh/testset_data/filtered_masks/17053853,"A vibrant procession with individuals in traditional blue costumes and white headgear, carrying staffs and adorned with colorful accessories, march through a sunny, crowded square.",3.3598978519439697
4267869,2,/datadrive2/lqh/testset_data/resized_videos/4267869.mp4,/datadrive2/lqh/testset_data/filtered_masks/4267869,A person wearing gloves uses a pink dustpan while another smoothens a lime-green cloth on a wooden table.,13.277454376220703
6540261,5,/datadrive2/lqh/testset_data/resized_videos/6540261.mp4,/datadrive2/lqh/testset_data/filtered_masks/6540261, person pouring hot water,4.2313737869262695
10273480,2,/datadrive2/lqh/testset_data/resized_videos/10273480.mp4,/datadrive2/lqh/testset_data/filtered_masks/10273480, man and woman dancing,8.272120475769043
4765785,4,/datadrive2/lqh/testset_data/resized_videos/4765785.mp4,/datadrive2/lqh/testset_data/filtered_masks/4765785, a group of dancers performing outdoors at night,43.913700103759766
4667910,2,/datadrive2/lqh/testset_data/resized_videos/4667910.mp4,/datadrive2/lqh/testset_data/filtered_masks/4667910, gay couple having coffee while sitting on a bench,2.582990884780884
3558090,1,/datadrive2/lqh/testset_data/resized_videos/3558090.mp4,/datadrive2/lqh/testset_data/filtered_masks/3558090, drying leaves of plants and trees due to weather and change in season,6.9350175857543945
5321131,1,/datadrive2/lqh/testset_data/resized_videos/5321131.mp4,/datadrive2/lqh/testset_data/filtered_masks/5321131,A person in a striped shirt stands against a column in a corridor with repeating arches and stonework.,7.993819713592529
3569294,1,/datadrive2/lqh/testset_data/resized_videos/3569294.mp4,/datadrive2/lqh/testset_data/filtered_masks/3569294, a woman looking at a thick fog covering the bridge,9.414913177490234
2430827,1,/datadrive2/lqh/testset_data/resized_videos/2430827.mp4,/datadrive2/lqh/testset_data/filtered_masks/2430827,"The calm waters of a lake shimmer under the sun, surrounded by lush green hills and trees.",7.596737384796143
4067231,3,/datadrive2/lqh/testset_data/resized_videos/4067231.mp4,/datadrive2/lqh/testset_data/filtered_masks/4067231, old film look filter of a gumball dispenser video,7.926687240600586
4144985,1,/datadrive2/lqh/testset_data/resized_videos/4144985.mp4,/datadrive2/lqh/testset_data/filtered_masks/4144985, spray one person virus wipe,85.18157958984375
4249234,1,/datadrive2/lqh/testset_data/resized_videos/4249234.mp4,/datadrive2/lqh/testset_data/filtered_masks/4249234, video of a man in the shower,4.768226623535156
6412512,1,/datadrive2/lqh/testset_data/resized_videos/6412512.mp4,/datadrive2/lqh/testset_data/filtered_masks/6412512,"A close-up of a decadent ice cream sundae, topped with a chocolate chip cookie and drizzled with chocolate syrup.",8.054505348205566
6701499,2,/datadrive2/lqh/testset_data/resized_videos/6701499.mp4,/datadrive2/lqh/testset_data/filtered_masks/6701499,"A child's hand turns a colorful pencil sharpener against a rusty metal sharpener holder, creating pencil shavings.",10.225902557373047
10254497,3,/datadrive2/lqh/testset_data/resized_videos/10254497.mp4,/datadrive2/lqh/testset_data/filtered_masks/10254497, woman looking at hands on piano,5.861855506896973
4474704,6,/datadrive2/lqh/testset_data/resized_videos/4474704.mp4,/datadrive2/lqh/testset_data/filtered_masks/4474704, people wearing costumes outdoors,14.809800148010254
6762835,4,/datadrive2/lqh/testset_data/resized_videos/6762835.mp4,/datadrive2/lqh/testset_data/filtered_masks/6762835,"Three individuals in wheelchairs are positioned on a basketball court, indicating an adaptive sports activity.",5.032223224639893
5894293,2,/datadrive2/lqh/testset_data/resized_videos/5894293.mp4,/datadrive2/lqh/testset_data/filtered_masks/5894293, woman receiving a back massage,3.79925274848938
5648487,3,/datadrive2/lqh/testset_data/resized_videos/5648487.mp4,/datadrive2/lqh/testset_data/filtered_masks/5648487, musical band recording in a studio,6.938746452331543
4716647,4,/datadrive2/lqh/testset_data/resized_videos/4716647.mp4,/datadrive2/lqh/testset_data/filtered_masks/4716647, reflection makeup preparation gender,6.232978820800781
6471433,5,/datadrive2/lqh/testset_data/resized_videos/6471433.mp4,/datadrive2/lqh/testset_data/filtered_masks/6471433,"A person wearing a pink hoodie holds a blue condom, focusing on a diagram showing the female reproductive system.",3.6321420669555664
10374965,2,/datadrive2/lqh/testset_data/resized_videos/10374965.mp4,/datadrive2/lqh/testset_data/filtered_masks/10374965, close up on guitar on wall,7.486860275268555
3920626,3,/datadrive2/lqh/testset_data/resized_videos/3920626.mp4,/datadrive2/lqh/testset_data/filtered_masks/3920626, boat in the ocean,2.6693451404571533
12795413,1,/datadrive2/lqh/testset_data/resized_videos/12795413.mp4,/datadrive2/lqh/testset_data/filtered_masks/12795413,"A large, glowing red moon hangs low in a dark sky, partially obscured by wispy clouds.",18.479732513427734
6533308,1,/datadrive2/lqh/testset_data/resized_videos/6533308.mp4,/datadrive2/lqh/testset_data/filtered_masks/6533308, waves crashing on shore,10.163426399230957
4122166,2,/datadrive2/lqh/testset_data/resized_videos/4122166.mp4,/datadrive2/lqh/testset_data/filtered_masks/4122166, people having an event inside the multi purpose hall,12.607064247131348
6943700,2,/datadrive2/lqh/testset_data/resized_videos/6943700.mp4,/datadrive2/lqh/testset_data/filtered_masks/6943700, close up shot of a plasma ball,4.796169757843018
6668577,3,/datadrive2/lqh/testset_data/resized_videos/6668577.mp4,/datadrive2/lqh/testset_data/filtered_masks/6668577, woman removing arrows from bullseye,19.8763427734375
4117521,13,/datadrive2/lqh/testset_data/resized_videos/4117521.mp4,/datadrive2/lqh/testset_data/filtered_masks/4117521, houses aerial suburbs 4k,3.390475273132324
3723447,3,/datadrive2/lqh/testset_data/resized_videos/3723447.mp4,/datadrive2/lqh/testset_data/filtered_masks/3723447, people riding escalators going down,5.089818954467773
18826461,1,/datadrive2/lqh/testset_data/resized_videos/18826461.mp4,/datadrive2/lqh/testset_data/filtered_masks/18826461,"A close-up of a black Rolls Royce with its iconic grille and Spirit of Ecstasy hood ornament, parked in front of a stone building.",6.332548141479492
4683423,3,/datadrive2/lqh/testset_data/resized_videos/4683423.mp4,/datadrive2/lqh/testset_data/filtered_masks/4683423, video of man doing the art of pottery,10.243084907531738
6666366,1,/datadrive2/lqh/testset_data/resized_videos/6666366.mp4,/datadrive2/lqh/testset_data/filtered_masks/6666366,"A partially peeled orange rests on a white cutting board, its vibrant flesh exposed and glistening.",14.52795124053955
17231899,6,/datadrive2/lqh/testset_data/resized_videos/17231899.mp4,/datadrive2/lqh/testset_data/filtered_masks/17231899, fishing boats moored on the coast of c n gi vietnam,7.023340702056885
4874103,5,/datadrive2/lqh/testset_data/resized_videos/4874103.mp4,/datadrive2/lqh/testset_data/filtered_masks/4874103, people waiting for the train,2.986542224884033
3048203,1,/datadrive2/lqh/testset_data/resized_videos/3048203.mp4,/datadrive2/lqh/testset_data/filtered_masks/3048203, woman running and checking on her tracker,31.41302490234375
6923006,3,/datadrive2/lqh/testset_data/resized_videos/6923006.mp4,/datadrive2/lqh/testset_data/filtered_masks/6923006, a woman fixing a pink wig,10.554642677307129
5561491,5,/datadrive2/lqh/testset_data/resized_videos/5561491.mp4,/datadrive2/lqh/testset_data/filtered_masks/5561491,A photographer captures a vibrant urban scene where individuals pose on graffiti-laden steps.,2.944309711456299
5659270,2,/datadrive2/lqh/testset_data/resized_videos/5659270.mp4,/datadrive2/lqh/testset_data/filtered_masks/5659270, person getting a body massage,2.524681329727173
4877892,5,/datadrive2/lqh/testset_data/resized_videos/4877892.mp4,/datadrive2/lqh/testset_data/filtered_masks/4877892,"People gather around a table adorned with food, drinks, and flowers, enjoying a rooftop meal under the open sky.",3.771242380142212
6912164,11,/datadrive2/lqh/testset_data/resized_videos/6912164.mp4,/datadrive2/lqh/testset_data/filtered_masks/6912164, close up view of white flowers,3.55126690864563
6815066,1,/datadrive2/lqh/testset_data/resized_videos/6815066.mp4,/datadrive2/lqh/testset_data/filtered_masks/6815066,"A person is swiftly moving under a clear blue sky, with a rope connected to a makeshift wooden structure.",14.109248161315918
4473151,2,/datadrive2/lqh/testset_data/resized_videos/4473151.mp4,/datadrive2/lqh/testset_data/filtered_masks/4473151, close up video of person painting,11.947239875793457
4778794,1,/datadrive2/lqh/testset_data/resized_videos/4778794.mp4,/datadrive2/lqh/testset_data/filtered_masks/4778794,"A warmly lit room displays a serene view through a window, a sculpted torso beside it, and a person's hand in soft focus.",7.462944984436035
12169672,2,/datadrive2/lqh/testset_data/resized_videos/12169672.mp4,/datadrive2/lqh/testset_data/filtered_masks/12169672, friends greeting each other on a beach volleyball court,7.997079372406006
13082931,1,/datadrive2/lqh/testset_data/resized_videos/13082931.mp4,/datadrive2/lqh/testset_data/filtered_masks/13082931, close up of flowers on plant,3.6398847103118896
6471376,2,/datadrive2/lqh/testset_data/resized_videos/6471376.mp4,/datadrive2/lqh/testset_data/filtered_masks/6471376, time lapse of shooting stars during sunset,5.330016613006592
5085171,20,/datadrive2/lqh/testset_data/resized_videos/5085171.mp4,/datadrive2/lqh/testset_data/filtered_masks/5085171, animate video of four leaf clover,5.063962936401367
4005222,2,/datadrive2/lqh/testset_data/resized_videos/4005222.mp4,/datadrive2/lqh/testset_data/filtered_masks/4005222, a woman wrapping the plate with foil,3.7777962684631348
10998206,7,/datadrive2/lqh/testset_data/resized_videos/10998206.mp4,/datadrive2/lqh/testset_data/filtered_masks/10998206, cages with chicken on farm,2.9215545654296875
6114650,2,/datadrive2/lqh/testset_data/resized_videos/6114650.mp4,/datadrive2/lqh/testset_data/filtered_masks/6114650, putting a sale sign on shop products,7.967615127563477
17190669,1,/datadrive2/lqh/testset_data/resized_videos/17190669.mp4,/datadrive2/lqh/testset_data/filtered_masks/17190669,"A colorfully decorated tractor plows through a dry field, kicking up dust under a clear sky.",11.219468116760254
6111020,1,/datadrive2/lqh/testset_data/resized_videos/6111020.mp4,/datadrive2/lqh/testset_data/filtered_masks/6111020, man having a physical therapy,15.286072731018066
5788968,1,/datadrive2/lqh/testset_data/resized_videos/5788968.mp4,/datadrive2/lqh/testset_data/filtered_masks/5788968,"A person is packing up on a mountain slope with a camera bag, overlooking a stunning lake vista, with transmission towers and rocky terrain in the backdrop.",3.8740243911743164
17025807,2,/datadrive2/lqh/testset_data/resized_videos/17025807.mp4,/datadrive2/lqh/testset_data/filtered_masks/17025807,"Two individuals, clad in traditional embroidered attire, are captured mid-dance in a lush, green outdoor setting.",5.27084493637085
6719635,4,/datadrive2/lqh/testset_data/resized_videos/6719635.mp4,/datadrive2/lqh/testset_data/filtered_masks/6719635,A close-up of a wooden board and rusty chisel lying amidst sawdust on a workbench.,4.51117467880249
4464038,1,/datadrive2/lqh/testset_data/resized_videos/4464038.mp4,/datadrive2/lqh/testset_data/filtered_masks/4464038, clouds in the sky,28.044919967651367
4508052,1,/datadrive2/lqh/testset_data/resized_videos/4508052.mp4,/datadrive2/lqh/testset_data/filtered_masks/4508052,"Branches and leaves in focus sway gently in the wind, with blurred background scenery adding to the depth and tranquility of the scene.",11.134069442749023
10070226,2,/datadrive2/lqh/testset_data/resized_videos/10070226.mp4,/datadrive2/lqh/testset_data/filtered_masks/10070226, aerial footage of a river,3.926785945892334
6602958,2,/datadrive2/lqh/testset_data/resized_videos/6602958.mp4,/datadrive2/lqh/testset_data/filtered_masks/6602958, a man teaching archery,5.089705467224121
4716689,1,/datadrive2/lqh/testset_data/resized_videos/4716689.mp4,/datadrive2/lqh/testset_data/filtered_masks/4716689, makeup preparation gender diversity,9.18352222442627
5890577,1,/datadrive2/lqh/testset_data/resized_videos/5890577.mp4,/datadrive2/lqh/testset_data/filtered_masks/5890577, view of the lake and sun from a boat,11.592087745666504
5642517,2,/datadrive2/lqh/testset_data/resized_videos/5642517.mp4,/datadrive2/lqh/testset_data/filtered_masks/5642517, elderly couple walking on the bayside,2.6738638877868652
18148926,2,/datadrive2/lqh/testset_data/resized_videos/18148926.mp4,/datadrive2/lqh/testset_data/filtered_masks/18148926,An aerial view of a rocky coastline with patches of green vegetation and a small sandy beach.,3.7644169330596924
13279428,1,/datadrive2/lqh/testset_data/resized_videos/13279428.mp4,/datadrive2/lqh/testset_data/filtered_masks/13279428, an orange and white cat sitting on the sidewalk,7.989518165588379
12327830,1,/datadrive2/lqh/testset_data/resized_videos/12327830.mp4,/datadrive2/lqh/testset_data/filtered_masks/12327830, woman on footpath near river,7.552764415740967
4148327,2,/datadrive2/lqh/testset_data/resized_videos/4148327.mp4,/datadrive2/lqh/testset_data/filtered_masks/4148327, kids on the roof top talking to the camera,4.38612174987793
4625208,2,/datadrive2/lqh/testset_data/resized_videos/4625208.mp4,/datadrive2/lqh/testset_data/filtered_masks/4625208,"A woman cradles a baby in a green outdoor setting, with sunlight filtering through the trees behind them.",11.950240135192871
4873461,2,/datadrive2/lqh/testset_data/resized_videos/4873461.mp4,/datadrive2/lqh/testset_data/filtered_masks/4873461,"A person in a blue shirt is sitting on a couch next to another person, handing them a small booklet or pamphlet to read.",3.103128433227539
5616114,6,/datadrive2/lqh/testset_data/resized_videos/5616114.mp4,/datadrive2/lqh/testset_data/filtered_masks/5616114, woman holding on a tree,4.59555721282959
5616120,2,/datadrive2/lqh/testset_data/resized_videos/5616120.mp4,/datadrive2/lqh/testset_data/filtered_masks/5616120, woman touching a tree trunk,7.333083629608154
13520806,1,/datadrive2/lqh/testset_data/resized_videos/13520806.mp4,/datadrive2/lqh/testset_data/filtered_masks/13520806,"A female peacock pecks at the sandy ground, searching for food amidst the shadows of the trees.",10.6585054397583
5646602,2,/datadrive2/lqh/testset_data/resized_videos/5646602.mp4,/datadrive2/lqh/testset_data/filtered_masks/5646602, farmers planting rice crops in paddy field,5.2343974113464355
15833108,1,/datadrive2/lqh/testset_data/resized_videos/15833108.mp4,/datadrive2/lqh/testset_data/filtered_masks/15833108,"Cargo ships navigate the river, guided by tugboats, with a backdrop of a bustling city.",7.1380462646484375
4076247,1,/datadrive2/lqh/testset_data/resized_videos/4076247.mp4,/datadrive2/lqh/testset_data/filtered_masks/4076247, a man touching a woman s back,6.572139263153076
5359029,6,/datadrive2/lqh/testset_data/resized_videos/5359029.mp4,/datadrive2/lqh/testset_data/filtered_masks/5359029,"Individuals sit at a table with beverages, one reading a book, amidst a casual setting with greenery by a window.",3.1269354820251465
5731535,9,/datadrive2/lqh/testset_data/resized_videos/5731535.mp4,/datadrive2/lqh/testset_data/filtered_masks/5731535,"A close-up of a pile of ripe, red persimmons with green leaves on top, displayed for sale at a market.",6.630387306213379
6603068,1,/datadrive2/lqh/testset_data/resized_videos/6603068.mp4,/datadrive2/lqh/testset_data/filtered_masks/6603068, woman doing archery in the snow,8.491376876831055
4175610,1,/datadrive2/lqh/testset_data/resized_videos/4175610.mp4,/datadrive2/lqh/testset_data/filtered_masks/4175610, bamboo leaves backlit by the sun,9.660378456115723
